source,target
334239,7066947
334239,2933453
334239,5033787
334239,7339114
334239,8134297
334239,8677860
3970067,301013
3970067,301089
3970067,2447695
3970067,300250
3970067,301012
3970067,301148
3970067,301154
334264,7644889
334264,5250343
334264,8631732
334264,3203180
334264,7187150
334264,3493785
334264,5476650
334264,6594159
334264,8439736
8657474,7473553
8657474,9352075
8657474,5551847
8657474,9957733
8657474,8911624
8657474,2481265
8657474,10079346
8657474,3606226
8657474,610692
8657474,7473645
8657474,5304764
8657474,300772
8657474,7339114
8657474,1585501
8657474,8911267
8657474,8619079
8657474,9662370
8657474,7540340
8657328,6963573
8657328,7138084
8657328,6434041
8657328,762203
8657328,9778652
8657328,4482242
8657328,822636
6158446,4842489
6158446,4835733
6158446,4835630
6158446,4138626
6158446,10966001
6158446,7084080
6158446,11009174
6158446,1777706
1756718,2451669
1756718,8911454
1756718,5954417
7028947,5755297
7028947,3864174
7028947,4946529
7028947,10895860
7028947,3328633
7028947,185027
7028947,6330533
7028947,3182283
7028947,5789086
7028947,4946500
7028947,2292943
8657257,4418557
8657257,1388056
8657257,4275359
8657257,2401087
8657257,3489792
8657257,8500433
8657606,988939
8657606,9779363
8657606,10307561
1556689,9545100
1556689,6605161
1556689,10043922
1556689,7559086
1556689,11009292
1556689,11195365
1556689,4835630
1556689,7559301
1556689,4040899
1556689,2368236
1556689,7559043
1556689,7559253
1556689,7309203
1556689,7901374
1556689,10159147
5281401,8712500
5281401,10271988
5281401,8116302
23659,5546456
23659,9983838
23659,2624722
23659,10776133
23659,2266191
23659,7891049
7631075,5043290
7631075,2760348
7631075,1141
7631075,41652
4360435,8287045
4360435,2617999
4360435,1921605
4360435,5926651
4360435,9001066
4360435,9001362
7968967,8911624
7968967,9779083
7968967,1779940
7968967,10995598
7968967,1542181
7968967,8911267
7968967,610692
7968967,10237909
7968967,2447821
7968967,8619079
3535269,6602226
3535269,7187150
3535269,4835254
3535269,7308179
3535269,2958045
3535269,41976
3535269,10494285
3535269,7308348
3535269,1134596
3535269,10765132
3535269,2634132
3535269,2316993
3535269,10044099
3535269,2317491
3535269,9779329
3535269,1716111
3535269,9779049
3535269,5632602
3535269,9779164
3535269,10100970
3535269,5812517
3535269,9914576
3535269,7324933
3535269,6856672
3535098,7308252
3535098,4418534
3535098,2634128
3535098,2634164
3535098,704782
3535098,7308497
3535098,2411119
3535098,989007
3535098,2411284
3535098,1190706
6273700,6601628
6273700,7308252
6273700,2317654
6273700,7676198
6273700,9848839
6273700,7308348
6273700,4294762
6273700,6193401
3535467,4835667
3535467,5633080
3535467,7591300
3535467,7590580
3535467,8911342
3535467,9446820
3535467,8436906
3535467,6679293
3535467,4835575
3535467,5511781
6056205,7187144
6056205,6005883
6056205,6677946
6056205,9380459
6056205,1763728
6056205,5880425
2472562,2447239
2472562,1457402
2472562,6602226
3416954,6602226
3416954,4665775
3416954,9860141
3416954,8772722
3416954,5027596
10424014,7067231
10424014,8478685
10424014,7615184
10424014,2447835
10424014,9082831
10424014,4064389
10424014,5027951
10424014,7682093
10424014,6601628
10424014,7308353
5651761,7187150
5651761,1763728
5651761,9380459
5651761,9972773
5651761,7414201
5651761,8411998
6093339,8980129
6093339,5027596
6093339,5028103
6093339,5777437
6093339,1919054
6093339,9860108
6093339,1918581
10159231,2953105
10159231,5777437
10159231,7187150
10159231,3141466
10159231,1763909
10159231,6758685
10159142,7252066
10159142,9082831
10159142,3763529
10159142,7187150
10159142,6601628
10159142,6602226
3400484,6601628
3400484,6602226
3400484,8411901
4116522,5027976
4116522,1764521
4116522,1763909
4116522,4933250
4116522,7644889
4116522,3141466
4116522,7187150
4116522,6601628
4116522,7308611
4116522,1348220
4116522,6602226
4116522,10159147
8005980,10688574
8005980,8006138
8005980,8006028
8005980,10688332
8005980,509782
5551411,9779083
5551411,8677542
5551411,1938526
5551411,8911624
704840,10043922
704840,4418648
6396000,704863
6396000,704692
6396000,4482339
6396000,704671
6396000,4418550
6396000,6679293
6396000,3048713
6396000,7187150
5558912,7285113
5558912,8411909
5558912,8314799
5558912,7469080
5558912,6476206
5558912,6167850
5558912,5201757
5558912,7264128
5558912,118748
5558912,5696583
5558912,5027548
5558912,7324412
3748105,9668098
3748105,2634081
3748105,989007
3748105,9069467
3748105,4418664
3748105,2994306
3748105,4418634
3748105,4835630
3748105,4037096
3748105,10995774
3748105,3078881
3748105,989037
3748105,4418467
5552004,7644889
5552004,7187150
5552004,7324814
5552004,7308417
5552004,7187144
5552004,7308506
5552004,747244
5552004,4294718
5552004,7356713
5552004,5278448
5552004,2855192
5552004,9779164
5552004,9959633
5552004,10818099
5552004,2317424
5552004,10768722
5552004,10494508
5552004,9779571
5552004,7324670
5552004,6547477
5552004,10036834
5552004,4116670
5552004,7264011
5552004,8678601
5552004,849407
5552004,7308590
8387072,7308406
8387072,5777008
8387072,1779786
8387072,9001006
8387072,3704053
8387072,10044099
8387072,8287045
8387072,5632602
8387072,6105515
8387072,3692826
8387072,262294
8387072,5633080
8387072,9779329
8387072,10559091
8387072,1249185
8387072,7187150
8387072,7308326
8387072,7308226
8387072,10765132
8387072,2633905
8387072,9380459
8387072,118403
8387072,5116611
8387072,9779164
8387072,7308517
8387072,8855222
8387151,704713
8387151,10100913
8387151,3203022
8387151,10036806
8387151,6105515
8387151,41908
8387151,3202795
704773,9446820
704773,704790
704773,6288926
704773,4503435
704773,2291104
704773,4835796
704773,5757022
704773,704930
704773,118332
704773,9959132
704773,2411284
704773,6601628
704773,1473624
704630,6601628
704630,6602226
704630,5757022
704630,4892335
704630,3202795
704630,5632602
704630,4418483
704630,8911465
704630,8911588
704630,2411119
704630,704713
704630,8911293
704630,4835491
704630,314233
5552129,5476761
5552129,10817868
5552129,5777182
5552129,6825156
5552129,6476028
5552129,7264040
5552129,8357460
5552129,1921017
5559189,6602226
5559189,6601628
5559189,7264155
5559189,822398
5559189,10467239
5559189,2633909
5559189,8149721
5559189,3203296
5559189,5004534
5559189,10494677
5559189,10494722
5559189,8872303
5559189,5004643
5559189,8210139
5559189,301177
5559189,1698707
5559189,3060454
5559189,118748
5559189,8411827
7590026,7590992
7590026,10423573
7590026,9851958
7590026,7324675
7590026,2614169
5559174,6601628
5559174,8411827
5559174,11190396
5559174,5777309
5559174,704903
5559174,1644837
5559174,874104
5559174,4085787
5559174,3203296
5559174,5295918
5559174,2906839
7676344,9959124
7676344,404334
7676344,3121634
7676344,8382445
7676344,9860108
7676344,10494494
8389549,5476678
8389549,6513279
8389549,6330694
8389549,10494099
8389549,10494677
8389549,10494722
8389549,1409128
8389549,10423487
8389549,7909967
8389549,8134513
8389549,1151064
8389549,7605156
8389549,10559550
8389549,5116611
8389549,10494508
8389549,1824317
3107685,989422
3107685,822350
3107685,989648
5869139,8387174
5869139,9076443
5869139,9759382
5869139,7605156
5869139,5857236
5869139,1592222
5869139,3692826
5869139,8872284
5869139,4357119
5869139,7285113
5869139,7308353
9833496,6602226
9833496,7644889
9833496,1281334
9833496,1780029
9833496,849407
9833496,10494714
9833496,9001074
9833496,7324855
9833712,41435
9833712,4835254
9833712,6716136
9833712,7187150
9833712,6601628
9833712,5836989
9833353,9779363
9833353,4988397
9833353,9048271
9833353,3786958
9833353,4035722
9833353,10043922
507093,989531
507093,8712382
507093,6160194
507093,8942898
507093,5239025
507093,4835767
507093,7590976
507093,8215789
507093,5836989
507093,5552111
2805057,989648
2805057,6111287
2805057,9779170
2805057,5660494
9834013,8911293
9834013,7856059
9834013,489403
9834013,10818099
9834013,6993892
9834013,7324598
9834013,7308326
4225464,2451629
4225464,5954417
4225464,6798177
4225464,4835570
4225464,10458216
4225464,8911454
4225464,1063969
6482545,7187150
6482545,6602226
6482545,10044822
6482545,10100970
6482545,3169671
6482545,5812517
6482545,7308417
6482545,5476542
6482545,118403
6482545,1763728
6482545,7308179
6482545,3176773
6482545,9779256
6482545,10044412
6482545,6679050
6482545,7054908
6482545,9779532
6482545,10043922
6482545,8965830
6482545,10494057
6482545,7308290
6482545,10044784
6482545,7308506
6482545,10423573
6482545,118869
6482545,9779049
6482545,10044099
6482545,8980418
6482545,5632602
6482545,10043796
6482545,7308276
6482545,8802696
6482545,2633905
6482545,10044864
6482545,8110775
6482545,7308348
6482545,1134596
6482545,3259014
6482545,1457047
6482545,10458148
6482545,10405903
6482545,2633916
6482545,704782
6482545,10044873
6482545,9779466
6482545,1763909
6482545,6814631
3650442,8134318
3650442,9779083
3650442,1257099
3650442,3485480
3650442,9957733
3650442,4923833
3650442,10991213
3650442,8911624
3396134,6603000
3396134,9721577
3396134,7308534
3396134,10817587
3396134,6196525
3396134,7617514
3396134,3937999
3396134,7426646
3396134,9914699
3396134,8134219
11187450,10044887
11187450,4988319
11187450,10044873
11187450,7590976
11187450,6288926
11187450,989422
11187450,9048271
11187450,7187150
11187450,7308417
11187450,7308276
11187450,3176773
11187450,9779256
11187450,10100777
11187450,2459162
11187450,10100992
11187450,10506089
11187450,8911465
11187450,989194
11187450,988939
11187450,10044864
11187450,2634132
11187450,10044412
11187450,1046249
11187450,7308611
11187450,6601628
11187450,1457309
3649325,1993585
3649325,2901231
1557161,2958328
1557161,7264128
1557161,5632618
1557161,9001009
1557161,10423367
1557161,6742563
1557161,7589952
1557161,4988319
1557161,2953116
1557161,9860141
1557161,589205
1557161,7515342
1557161,3040194
1557161,5633080
1557161,2661986
1557161,4683435
1557161,2634010
1557161,5551493
1557161,10494099
1557161,10384703
1557161,7308706
1557161,989310
1557161,7682656
1557161,5116611
350987,5476617
350987,2352848
350987,314123
350987,7308179
350987,5488101
350987,24070
350987,4294302
350987,1457309
350987,5633080
350987,5632602
350987,9779329
350987,10044604
350987,10818099
9913952,5777225
9913952,8980129
9913952,129477
9913952,9379674
9913952,6716136
9913952,7682093
9913952,10545880
9913952,6602226
5775742,7187150
5775742,8149035
5775742,7187144
5775742,4443996
5775742,4444300
5775742,7162218
5775742,7518735
5775742,5383609
5775742,1535338
5775742,11017342
5775742,8411998
5775742,1918987
5775742,6341621
5775742,7308179
5775742,6835449
8830544,8411827
8830544,7285113
8830544,3092783
8830544,5837075
5446237,7308209
5446237,8153042
5446237,7644640
5446237,5777475
5446237,10424166
5446237,118853
5446237,7264040
5446237,5027951
5446237,1013888
5446237,2251481
5446237,7682093
5446237,6601628
5446237,8357536
5446237,6602226
5446282,3769239
5446282,4906680
5446282,1925607
5446282,7308326
5446282,3821364
5446282,5777424
10938943,6602467
10938943,129351
10938943,6758322
10938943,7615184
10938943,7285113
10938943,5777190
10938943,8411909
9107738,3740992
9107738,2953105
9107738,7308498
9107738,3141466
9107738,7644837
5568709,2070020
5568709,10805656
5568709,3032578
5568709,8911624
5568709,8911267
5568709,2977108
5568709,9779083
5568709,575083
5568709,301089
5568709,2447695
5568709,1938916
9107813,3416954
9107813,1452194
9107813,5027596
9107813,5777437
9107813,7308326
9107778,3141470
9107778,8980418
9107778,1919054
9107778,1784387
9107778,3196986
9107778,9107710
9107778,1654788
9107778,6428165
9107778,7308678
9107778,7308179
9107778,1763728
9107778,7308611
5845511,5777260
5845511,5777010
5845511,5777491
5845511,5777216
5845511,4665775
5845511,9242691
5845511,5927350
5845511,6591774
5845511,8851766
5845511,5777137
5845511,6601628
5845511,5776980
5845511,6602226
6949024,1763909
6949024,10467239
6949024,1908310
6949024,6602226
6949024,822398
6949024,8377286
6949024,1207239
6949024,2228532
6949024,351638
6949024,8478744
6949024,8210018
1322357,6602226
1322357,6601628
1322357,7308590
1322357,7308611
1322357,8411998
1322357,7308276
1322357,7308637
1322357,7308517
1322357,7308326
1322357,5651761
1322357,8148875
1322357,5775742
1322357,8479071
1322357,7414201
1322357,5730746
1322357,4835254
1322357,10158514
1322357,207395
1322357,4117179
1322357,1486205
7308761,6602226
10079346,3272008
10079346,8911624
10079346,9779083
10079346,2977108
10079346,610692
10079346,7473645
10079346,8911267
10079346,8619079
10079346,4443582
10079346,513869
10079346,8134390
10079346,7769656
10079346,10044891
10079346,10995598
10079346,725421
10079346,843678
10079346,8337953
10079346,4482242
10079346,4704951
10820728,7644889
10820728,3203300
10820728,2341314
10820728,704880
10820728,118477
10820728,7308348
10820728,10494550
10820728,5476711
7558988,7559301
7558988,7559228
7558988,7559170
7558988,4040795
7558988,4418648
10279567,2953105
10279567,9380459
10279567,2290314
10279567,1925607
10279567,118741
10279567,6679300
10279567,7187150
10279567,6870610
4765079,6602226
4765079,1763909
4765079,607406
4765079,2497737
4765079,2710425
4765079,8111237
4765079,7832064
4765079,1013818
4765079,6433658
4765079,24070
4765079,3962377
4765079,7617527
4765079,1908310
4765079,11190396
4765079,10494385
4765079,1541991
4765079,3141477
8134398,8134221
8134398,8911624
8134398,8134424
8134398,8943129
8134398,5250364
8134398,5250234
8134398,575118
8134398,3032578
8134398,8134603
4765374,6601628
4765374,6602226
4765374,7083955
4765374,10423367
4765374,8287045
4765374,10384681
4765374,5877567
10685270,8911624
10685270,2526938
10685270,8032122
10685270,7067111
10685270,492528
10685270,10645562
10685270,8236036
10685270,7339114
10685270,2977108
10685270,10995598
10685270,8015907
10685270,8619079
10685270,3334288
10685270,1392570
10685270,817079
10685270,1585279
7309203,4345590
7309203,6605161
7309203,4418550
7309203,6679778
3371475,7559301
3371475,7559352
3371475,3121408
3371475,6469526
3371475,9492194
3371475,7559170
4993091,10768722
4993091,2316993
4993091,7308406
4993091,4503321
4993091,4682744
4993091,8134481
4993091,4782896
4993091,5116611
4993091,9860383
4993091,10768666
4993091,1473434
4993091,724037
4993091,2317424
4993091,7644889
4993091,1201163
4993091,1780029
4993091,821350
4993091,8798396
4993091,8851766
4993091,10243931
4993091,7187150
4993091,6601628
4993091,10423380
4993091,10818099
4993091,1855014
4960393,9779083
4960393,8134243
4960393,8911624
4960393,301148
4960393,9183387
7745118,1942689
7745118,9139860
7745118,10765382
7745118,1363646
7745118,1363620
7745118,9486245
7745118,7576265
6925296,6111353
6925296,10036854
10272120,2317370
10272120,1541908
10272120,5476574
10272120,7820846
10272120,2008777
10272120,4690972
10272120,6679300
4912275,790405
4912275,9000728
4912275,8500274
4912275,4418483
4912275,9001362
4912275,5955026
4912275,4842343
4912275,8911454
4912275,2352853
4912275,9914134
4912275,989397
4912275,7591029
4912275,1763909
4912275,7308353
4912275,8411999
4912275,1102883
4912275,5559189
4912275,10467239
4912275,6758015
4912275,7308761
4912275,4480289
4912275,10934646
4912275,10043724
4912275,4039735
4912275,8691779
4912275,4906163
4912275,5789791
4912275,5696626
4912275,5593946
4912275,195323
4912275,5627845
4912275,10960165
4912275,9779286
581919,989648
581919,988939
581919,989422
581919,10044604
581919,118741
581919,7308637
581919,8815461
581919,1457047
581919,7590024
581919,7187150
581919,989310
581919,10426433
581919,313872
581919,10817675
581919,4682645
581919,2447821
581919,6814631
704789,7909196
704789,4294931
704789,1146978
704789,1148231
704789,704898
704789,1148258
704789,118976
704789,7308348
704789,8894696
704789,2317691
704789,2341314
412543,6602226
412543,5777225
412543,8411909
412543,6363890
412543,5004643
412543,8411827
412543,7578081
6115167,3989984
6115167,4841946
6115167,4275359
6115167,4250720
1556775,10307561
1556775,5632602
1556775,7225088
1556775,5954529
1556775,5954385
1556775,4835363
1556775,5837937
1556775,8762621
1556775,10384794
1556775,2614088
1556775,10044743
1556775,989310
1556775,8110710
1556775,9048271
1556775,988939
1556775,1345920
7945496,9894515
7945496,301013
7945496,8911624
7945496,9779083
7945496,10995598
7945496,301154
7945496,7614978
7945496,5986360
453377,5627210
453377,588979
453377,9000817
453377,9959381
453377,3692826
453377,10044604
453377,1855075
453377,4418634
453377,5484592
453377,3692589
453377,989194
453377,10044913
453377,10965725
453377,7187144
453377,2958328
453377,704782
453377,2634164
453377,10044873
453377,9779466
453377,10817627
453377,2411161
453377,5800801
453377,1473624
453377,6186205
5392407,799267
5392407,8873025
5392407,9713017
5392407,7451451
5392407,7614978
5392407,5708866
5392407,6870338
5392407,9446820
504560,4163889
